card_no,age,gender,card_type,city,state
5215076338911220,51,F,Silver,Ludhiana,Punjab
5593864177979420,25,F,Platinum,Kota,Rajasthan
5161081041178310,39,F,Signature,Kochi,Kerala
5347603313998270,42,M,Silver,Rajkot,Gujarat
5245303310840340,55,F,Signature,Jalgaon,Maharashtra
5436560961363720,28,M,Signature,Agra,Uttar Pradesh
5295280590091960,38,F,Silver,Kolapur,Maharashtra
5380815260232720,19,F,Silver,Lucknow,Uttar Pradesh
5379779661908840,40,M,Silver,Ujjain,Madhya Pradesh
5287645801055130,45,F,Signature,Udaipur,Rajasthan
5578516422634260,33,F,Gold,Meerut,Uttar Pradesh
5577319721399130,36,M,Gold,Pune,Maharashtra
5279126483970950,47,F,Signature,Thane,Maharashtra
5134551261555030,42,F,Silver,Patna,Bihar
5322065829468200,27,M,Platinum,Visakhapatnam,Andra Pradesh
5246239916959690,40,F,Signature,Pimpri & Chinchwad,Maharashtra
5570578703252620,55,M,Gold,Udaipur,Rajasthan
5248093563050240,19,F,Gold,Gorakhpur,Uttar Pradesh
5120850613819940,58,M,Platinum,Pimpri & Chinchwad,Maharashtra
5572904483248780,22,F,Platinum,Mumbai,Maharashtra
5319591409059080,35,M,Gold,Madurai,Tamil Nadu
5219847846455180,28,F,Platinum,Jhansi,Uttar Pradesh
5137767780884890,32,M,Gold,Bhiwandi,Maharashtra
5498836321737550,20,F,Platinum,Pimpri & Chinchwad,Maharashtra
5585418844974680,57,F,Platinum,Meerut,Uttar Pradesh
5181527203526980,20,F,Silver,Patna,Bihar
5198527490254280,42,M,Silver,Raipur,Chhattisgarh
5331367093684710,25,F,Platinum,Chennai,Tamil Nadu
5580624587314790,30,M,Silver,Amritsar,Punjab
5176418561099690,25,M,Gold,Loni,Uttar Pradesh
5209067671612890,35,M,Gold,Mumbai,Maharashtra
5451973449702220,31,M,Gold,Chandigarh,Punjab
5559912391673860,19,F,Signature,Aligarh,Uttar Pradesh
5200593271841150,37,F,Silver,Madurai,Tamil Nadu
5530851377925450,50,M,Platinum,Pune,Maharashtra
5292016321181680,39,F,Gold,Chandigarh,Punjab
5147548319731230,54,F,Platinum,Aligarh,Uttar Pradesh
5561389660416690,38,M,Platinum,Pimpri & Chinchwad,Maharashtra
5132985046222870,43,F,Platinum,Thiruvananthapuram,Kerala
5125462848983390,54,F,Platinum,Jammu,Jammu & Kashmir
5585823298859750,18,M,Signature,Lucknow,Uttar Pradesh
5362923421046210,60,M,Silver,Kolkata,West Bengal
5447766540808480,19,F,Silver,Udaipur,Rajasthan
5449192214352690,55,M,Signature,Jabalpur,Maharashtra
5308734381472840,40,F,Gold,Firozabad,Uttar Pradesh
5386904129204910,21,M,Silver,Jabalpur,Maharashtra
5489158225479720,50,F,Silver,Guwahati,Assam
5206130462374710,29,F,Gold,Jodhpur,Rajasthan
5474693144086270,41,M,Platinum,Maheshtala,West Bengal
5530701188154540,49,M,Signature,Saharanpur,Uttar Pradesh
5439504902827470,22,F,Gold,Ludhiana,Punjab
5417452389869790,24,M,Silver,Srinagar,Jammu & Kashmir
5332693401352500,42,M,Platinum,Ghaziabad,Uttar Pradesh
5150177769471070,31,F,Platinum,Maheshtala,West Bengal
5394239662957330,57,M,Silver,Haora,West Bengal
5199066059502120,34,F,Silver,Ludhiana,Punjab
5329658467006050,40,M,Gold,Malegoan,Maharashtra
5275707472584210,20,F,Signature,Bhubaneswar,Orissa
5370721993131770,25,M,Platinum,Bangalore,Karnataka
5362508337734600,57,M,Signature,Amravati,Maharashtra
5346630915085390,28,M,Signature,Amritsar,Punjab
5381692314809590,53,M,Silver,Indore,Madhya Pradesh
5297376061201100,39,F,Silver,Hubli and Dharwad,Karnataka
5300084392490830,27,F,Gold,Kanpur,Uttar Pradesh
5111402910590700,57,M,Gold,Kanpur,Uttar Pradesh
5231389120586760,41,F,Platinum,Nagpur,Maharashtra
5182797052200050,40,F,Silver,Malegoan,Maharashtra
5114109077153190,42,M,Gold,Aurangabad,Maharashtra
5305280641772910,28,F,Gold,Tirunelveli,Tamil Nadu
5531145347744080,37,F,Silver,Jabalpur,Maharashtra
5275953960755310,34,F,Platinum,Kolapur,Maharashtra
5153973748442900,21,M,Gold,Rajkot,Gujarat
5294973964261660,18,M,Signature,Siliguri,West Bengal
5585488018299050,43,F,Platinum,Belgaum,Karnataka
5431988495752920,38,F,Signature,Gurgaon,Haryana
5468174943163480,31,F,Gold,Jabalpur,Maharashtra
5138818162619900,32,M,Gold,Jabalpur,Maharashtra
5553363454494350,44,M,Silver,Aligarh,Uttar Pradesh
5545982537319340,26,F,Gold,Mumbai,Maharashtra
5316898291569400,28,M,Gold,Thane,Maharashtra
5551978748948640,38,M,Silver,Visakhapatnam,Andra Pradesh
5148655677821020,38,F,Platinum,Bhubaneswar,Orissa
5438720683008830,21,M,Silver,Bhopal,Madhya Pradesh
5133744653506520,47,M,Platinum,Vijayawada,Andra Pradesh
5444644973984480,50,M,Signature,Amritsar,Punjab
5541513478656320,57,F,Gold,Jaipur,Rajasthan
5473586887181980,19,M,Silver,Bhavnagar,Gujarat
5451602560467960,37,M,Platinum,Indore,Madhya Pradesh
5451778393647610,18,F,Silver,Vasai Virar,Maharashtra
5457624275379340,32,F,Signature,Solapur,Maharashtra
5113412007972350,50,M,Silver,Aligarh,Uttar Pradesh
5368997018082590,60,F,Signature,Kalyan & Dombivali,Maharashtra
5145131275431330,19,F,Gold,Jalgaon,Maharashtra
5154026920543970,23,F,Silver,Tiruchirappalli,Tamil Nadu
5286669056253720,24,F,Gold,Chandigarh,Punjab
5350218309715990,59,M,Signature,Jhansi,Uttar Pradesh
5499806619902390,33,F,Gold,Guntur,Andra Pradesh
5485779685185160,51,F,Gold,Kota,Rajasthan
5195550044481890,45,F,Signature,Vijayawada,Andra Pradesh
5461236986494460,53,M,Platinum,Ghaziabad,Uttar Pradesh
5501129235804710,48,F,Platinum,Bhopal,Madhya Pradesh
5522389472059240,25,F,Signature,Kota,Rajasthan
5198231286498260,18,M,Signature,Aurangabad,Maharashtra
5514582957048380,41,M,Platinum,Thiruvananthapuram,Kerala
5243703256280820,42,M,Platinum,Noida,Uttar Pradesh
5155992409295670,44,F,Platinum,Ambattur,Tamil Nadu
5180707329701910,33,M,Signature,Thane,Maharashtra
5586897553815570,32,F,Platinum,Kota,Rajasthan
5102315633420820,24,M,Platinum,Meerut,Uttar Pradesh
5452546275552790,57,M,Gold,Warangal,Telangana
5288590203544140,27,M,Signature,Bhavnagar,Gujarat
5186477841198540,43,F,Gold,Tiruchirappalli,Tamil Nadu
5142698055842900,52,F,Platinum,Ahmedabad,Gujarat
5114466515169700,18,M,Gold,Maheshtala,West Bengal
5469644429461080,38,M,Gold,Gulbarga,Karnataka
5270280224516140,52,F,Platinum,Jalgaon,Maharashtra
5285588238709970,21,M,Gold,Solapur,Maharashtra
5458815950468220,51,F,Signature,Amravati,Maharashtra
5256141454923480,23,F,Platinum,Bikaner,Rajasthan
5505686867273960,35,F,Signature,Meerut,Uttar Pradesh
5316579245653200,45,M,Silver,Amravati,Maharashtra
5460253818343630,46,M,Platinum,Vijayawada,Andra Pradesh
5190215916542580,29,M,Silver,Ujjain,Madhya Pradesh
5565109590133800,21,F,Gold,Moradabad,Uttar Pradesh
5180686447910340,28,M,Gold,Bikaner,Rajasthan
5245341132370690,41,M,Gold,Agra,Uttar Pradesh
5396324424625490,50,M,Platinum,Ghaziabad,Uttar Pradesh
5292041606455380,59,M,Platinum,Rajkot,Gujarat
5141584098945780,20,M,Signature,Kolapur,Maharashtra
5353209632701290,35,F,Signature,Jalgaon,Maharashtra
5172486058747560,54,M,Signature,Ghaziabad,Uttar Pradesh
5156244605757750,41,F,Gold,Hyderabad,Telangana
5185589639125700,29,F,Gold,Bhopal,Madhya Pradesh
5186739941557120,32,F,Gold,Ambattur,Tamil Nadu
5185799026669090,22,F,Gold,Salem,Tamil Nadu
5222323069949660,48,M,Platinum,Ghaziabad,Uttar Pradesh
5465460150264390,23,M,Signature,Nellore,Andra Pradesh
5290191973341430,54,M,Gold,Moradabad,Uttar Pradesh
5193554123884840,53,M,Silver,Ahmedabad,Gujarat
5579161348866910,26,M,Platinum,Jodhpur,Rajasthan
5540977363935140,34,M,Signature,Gurgaon,Haryana
5317674832384260,37,M,Platinum,Kochi,Kerala
5466888693703490,30,M,Gold,Bhavnagar,Gujarat
5429573904090250,24,F,Signature,Thiruvananthapuram,Kerala
5590678922317940,52,M,Signature,Kalyan & Dombivali,Maharashtra
5447477535325100,50,F,Silver,Srinagar,Jammu & Kashmir
5357928908340070,25,M,Gold,Moradabad,Uttar Pradesh
5479832695987670,28,M,Silver,Lucknow,Uttar Pradesh
5584246823134630,18,F,Silver,Chennai,Tamil Nadu
5162706085832120,33,M,Signature,Indore,Madhya Pradesh
5435654653530140,18,F,Silver,Indore,Madhya Pradesh
5254501907235490,57,M,Silver,Srinagar,Jammu & Kashmir
5152768042995620,36,M,Signature,Vadodara,Gujarat
5449220942832810,29,F,Silver,Bhilai Nagar,Chhattisgarh
5257228488631210,46,F,Silver,Ulhasnagar,Maharashtra
5396787192148180,38,M,Gold,Salem,Tamil Nadu
5560521007794220,26,F,Signature,Lucknow,Uttar Pradesh
5539281353721850,49,M,Platinum,Nagpur,Maharashtra
5332499231833730,43,F,Signature,Mira and Bhayander,Maharashtra
5129074778830340,55,F,Silver,Guntur,Andra Pradesh
5368935974371650,19,M,Gold,Kanpur,Uttar Pradesh
5266268480056890,25,M,Signature,Delhi,Delhi
5349278147357670,57,F,Silver,Allahabad,Uttar Pradesh
5449525304228510,51,M,Platinum,Madurai,Tamil Nadu
5439142136797130,25,M,Gold,Durgapur,West Bengal
5407725414325370,53,M,Signature,Jamnagar,Gujarat
5163610244203320,21,F,Platinum,Jodhpur,Rajasthan
5587050371930000,49,M,Gold,Tiruchirappalli,Tamil Nadu
5534930893668870,29,M,Platinum,Nellore,Andra Pradesh
5341335620841580,39,M,Signature,Mira and Bhayander,Maharashtra
5211376648946330,22,F,Platinum,Jaipur,Rajasthan
5578007036550530,29,F,Silver,Ludhiana,Punjab
5231797404629840,46,F,Signature,Aligarh,Uttar Pradesh
5497575306852320,26,M,Silver,Jammu,Jammu & Kashmir
5330810591112640,41,M,Silver,Ambattur,Tamil Nadu
5114815894503260,57,F,Platinum,Ghaziabad,Uttar Pradesh
5365380220756490,47,M,Signature,Navi Mumbai,Maharashtra
5160463748951770,21,F,Signature,Chandigarh,Punjab
5408288838515480,35,M,Platinum,Jamshedpur,Jharkhand
5231748624582510,56,M,Signature,Noida,Uttar Pradesh
5163011809733630,27,M,Gold,Chandigarh,Punjab
5164840407323020,20,M,Silver,Vasai Virar,Maharashtra
5176347720221100,41,M,Signature,Mangalore,Karnataka
5445676938044600,37,M,Gold,Moradabad,Uttar Pradesh
5593948865861440,24,F,Signature,Rajkot,Gujarat
5108887590944860,32,M,Platinum,Dehradun,Uttarakhand
5173686725828400,28,F,Silver,Belgaum,Karnataka
5306492165907170,19,F,Gold,Solapur,Maharashtra
5186618426390210,25,M,Platinum,Saharanpur,Uttar Pradesh
5511920662063510,60,M,Silver,Durgapur,West Bengal
5552877322186690,19,M,Gold,Gorakhpur,Uttar Pradesh
5432798477947730,21,F,Platinum,Haora,West Bengal
5124656461004020,43,F,Gold,Jodhpur,Rajasthan
5382124125805920,24,M,Silver,Kota,Rajasthan
5200878514052350,45,M,Silver,Siliguri,West Bengal
5484957046538160,50,F,Silver,Nellore,Andra Pradesh
5409792790676580,40,M,Silver,Madurai,Tamil Nadu
5115326463710130,34,M,Platinum,Bikaner,Rajasthan
5144683918551940,45,M,Gold,Jabalpur,Maharashtra
5127418095747630,57,F,Gold,Nashik,Maharashtra
5420618243905800,45,F,Gold,Chennai,Tamil Nadu
5476036248156730,30,M,Silver,Gurgaon,Haryana
5113097010208990,42,F,Silver,Tiruchirappalli,Tamil Nadu
5164542592510950,28,M,Silver,Pune,Maharashtra
5287214156796600,25,M,Gold,Jalandhar,Punjab
5254836978314240,20,M,Platinum,Jodhpur,Rajasthan
5177968209348780,34,M,Gold,Jamshedpur,Jharkhand
5205643990503330,22,M,Signature,Bikaner,Rajasthan
5176746507486040,37,F,Platinum,Jammu,Jammu & Kashmir
5593582103059110,60,M,Silver,Ghaziabad,Uttar Pradesh
5170729974911140,42,M,Platinum,Noida,Uttar Pradesh
5457544435847780,50,F,Silver,Varanasi,Uttar Pradesh
5499104848643000,21,M,Signature,Haora,West Bengal
5317411102434680,23,M,Silver,Visakhapatnam,Andra Pradesh
5195263920609520,37,M,Signature,Jalandhar,Punjab
5521975325483460,42,M,Silver,Firozabad,Uttar Pradesh
5432775152694940,52,F,Platinum,Guntur,Andra Pradesh
5210756099758940,51,F,Signature,Kochi,Kerala
5286408204420700,35,F,Platinum,Delhi,Delhi
5156729782305920,29,M,Gold,Ajmer,Rajasthan
5269025643658810,57,F,Silver,Asansol,West Bengal
5494811185732050,34,F,Silver,Hubli and Dharwad,Karnataka
5174383998890000,22,F,Silver,Pimpri & Chinchwad,Maharashtra
5305600416554110,26,M,Silver,Noida,Uttar Pradesh
5196869980753010,22,F,Gold,Patna,Bihar
5574769816542360,48,M,Platinum,Belgaum,Karnataka
5421701146885080,22,F,Signature,Thane,Maharashtra
5363651641371130,34,F,Gold,Tirunelveli,Tamil Nadu
5178788151123400,51,M,Gold,Aligarh,Uttar Pradesh
5404052087176040,32,F,Signature,Srinagar,Jammu & Kashmir
5378452332251270,52,M,Platinum,Jamnagar,Gujarat
5595063566099550,28,F,Silver,Ambattur,Tamil Nadu
5459490311339000,50,F,Gold,Kolkata,West Bengal
5425930562126210,51,M,Gold,Patna,Bihar
5474542335015310,31,M,Gold,Vijayawada,Andra Pradesh
5186108391745780,38,F,Signature,Lucknow,Uttar Pradesh
5506091217215170,27,F,Gold,Mangalore,Karnataka
5129939588995120,33,M,Silver,Gorakhpur,Uttar Pradesh
5216273944236510,51,M,Signature,Jalgaon,Maharashtra
5155426887453680,29,F,Silver,Indore,Madhya Pradesh
5385551831753200,52,F,Platinum,Siliguri,West Bengal
5504892458097640,31,M,Platinum,Bhiwandi,Maharashtra
5407157002844860,37,F,Signature,Thiruvananthapuram,Kerala
5230720977552230,55,M,Signature,Delhi,Delhi
5587593606036610,46,F,Signature,Dhanbad,Jharkhand
5548013943973720,19,M,Platinum,Jamnagar,Gujarat
5464954370210240,27,F,Gold,Mira and Bhayander,Maharashtra
5409534575168080,18,F,Signature,Saharanpur,Uttar Pradesh
5596045381208480,58,M,Gold,Delhi,Delhi
5483854244385350,34,M,Gold,Bhopal,Madhya Pradesh
5505842151281280,41,M,Gold,Jhansi,Uttar Pradesh
5186957969516000,60,M,Signature,Ahmedabad,Gujarat
5167407170233490,55,F,Gold,Firozabad,Uttar Pradesh
5588918665023310,38,M,Platinum,Salem,Tamil Nadu
5402449597911820,32,F,Silver,Gorakhpur,Uttar Pradesh
5138944397443260,25,M,Silver,Amravati,Maharashtra
5192707047926280,58,F,Silver,Ghaziabad,Uttar Pradesh
5159524076827780,49,M,Signature,Bhopal,Madhya Pradesh
5147034721048790,23,M,Platinum,Coimbatore,Tamil Nadu
5436919255998130,57,F,Gold,Vasai Virar,Maharashtra
5213871017066900,25,F,Platinum,Faridabad,Haryana
5529683127950250,35,F,Silver,Kolkata,West Bengal
5422927802700970,59,M,Silver,Coimbatore,Tamil Nadu
5181329077640950,51,F,Gold,Guwahati,Assam
5406304053444890,24,M,Silver,Tiruchirappalli,Tamil Nadu
5339515257105370,59,M,Gold,Allahabad,Uttar Pradesh
5451975411417300,54,F,Silver,Guntur,Andra Pradesh
5135436464977740,48,M,Gold,Kochi,Kerala
5244275487587700,56,F,Platinum,Gwalior,Madhya Pradesh
5460719986454400,43,M,Silver,Amritsar,Punjab
5471819515858210,18,F,Signature,Udaipur,Rajasthan
5338102305235380,37,M,Signature,Delhi,Delhi
5503830798560480,36,F,Gold,Amritsar,Punjab
5405120517713340,51,M,Gold,Siliguri,West Bengal
5146947240831750,34,M,Gold,Gulbarga,Karnataka
5211194407316770,27,M,Platinum,Dehradun,Uttarakhand
5517815106088150,24,M,Signature,Kolapur,Maharashtra
5367165988996530,52,F,Gold,Patna,Bihar
5311489635057190,44,M,Silver,Aurangabad,Maharashtra
5330077642677410,45,M,Silver,Dehradun,Uttarakhand
5101974455820930,40,F,Gold,Ujjain,Madhya Pradesh
5430822830478120,59,M,Gold,Asansol,West Bengal
5207375045040600,39,F,Signature,Thiruvananthapuram,Kerala
5101465627347690,50,M,Platinum,Bhavnagar,Gujarat
5135701805994770,36,M,Silver,Noida,Uttar Pradesh
5176925062267450,44,M,Gold,Mumbai,Maharashtra
5554499712743200,19,F,Silver,Jhansi,Uttar Pradesh
5396471989216250,47,M,Silver,Ludhiana,Punjab
5126377127595600,18,F,Signature,Durgapur,West Bengal
5448135272765350,43,F,Silver,Belgaum,Karnataka
5505923024530080,45,M,Silver,Amritsar,Punjab
5451771774294650,24,M,Silver,Indore,Madhya Pradesh
5500640902432650,44,F,Signature,Hyderabad,Telangana
5128446373038730,48,M,Gold,Jamshedpur,Jharkhand
5402627242035740,31,M,Silver,Agra,Uttar Pradesh
5528526600827150,45,F,Gold,Madurai,Tamil Nadu
5467808991744160,57,F,Gold,Saharanpur,Uttar Pradesh
5196369040154850,35,M,Silver,Coimbatore,Tamil Nadu
5386907094700550,28,F,Signature,Kota,Rajasthan
5506934624882900,32,F,Platinum,Ranchi,Jharkhand
5179394406825450,48,F,Signature,Agra,Uttar Pradesh
5126971794078460,43,F,Platinum,Jamnagar,Gujarat
5512852528646420,52,F,Signature,Gurgaon,Haryana
5455180129917440,44,F,Signature,Bhiwandi,Maharashtra
5433981682543350,58,M,Platinum,Ambattur,Tamil Nadu
5486769350363160,57,F,Silver,Madurai,Tamil Nadu
5321046018924910,56,M,Gold,Nashik,Maharashtra
5225242659868320,55,M,Signature,Kolkata,West Bengal
5496051618147970,58,M,Signature,Vasai Virar,Maharashtra
5176672784810150,31,M,Silver,Vasai Virar,Maharashtra
5328123166871870,31,F,Signature,Srinagar,Jammu & Kashmir
5119113993432080,32,M,Gold,Nanded Waghala,Maharashtra
5142299478632960,50,F,Platinum,Bhiwandi,Maharashtra
5359983288594040,37,F,Gold,Noida,Uttar Pradesh
5336410126771560,60,F,Gold,Jodhpur,Rajasthan
5308461108010110,43,F,Signature,Loni,Uttar Pradesh
5526119396474400,57,F,Silver,Srinagar,Jammu & Kashmir
5395914131849010,26,M,Gold,Jalandhar,Punjab
5453350299414290,32,F,Signature,Ghaziabad,Uttar Pradesh
5513704731877930,32,M,Signature,Aurangabad,Maharashtra
5131479069470280,30,M,Signature,Patna,Bihar
5260258977933610,37,F,Platinum,Bhilai Nagar,Chhattisgarh
5367198404200950,19,F,Platinum,Nanded Waghala,Maharashtra
5279021518318320,39,F,Gold,Jaipur,Rajasthan
5384990223008240,18,M,Silver,Chennai,Tamil Nadu
5178007131808050,43,M,Gold,Jabalpur,Maharashtra
5274489724424320,39,F,Silver,Nellore,Andra Pradesh
5387274886751220,40,M,Silver,Jamshedpur,Jharkhand
5147489836612720,40,F,Gold,Patna,Bihar
5268468317648300,24,M,Gold,Hubli and Dharwad,Karnataka
5118627180624840,52,M,Signature,Allahabad,Uttar Pradesh
5411635058812910,21,F,Platinum,Agra,Uttar Pradesh
5440872802408260,47,M,Silver,Nagpur,Maharashtra
5364147687010640,48,F,Platinum,Ahmedabad,Gujarat
5574298187865250,18,M,Signature,Ajmer,Rajasthan
5493984904740310,37,M,Platinum,Meerut,Uttar Pradesh
5585677852531180,36,M,Platinum,Guwahati,Assam
5154132296036790,50,M,Platinum,Ujjain,Madhya Pradesh
5183336527964200,52,M,Silver,Malegoan,Maharashtra
5348511782857580,51,M,Signature,Jabalpur,Maharashtra
5521991998795930,18,F,Platinum,Tirunelveli,Tamil Nadu
5132599416710460,44,M,Gold,Allahabad,Uttar Pradesh
5487106250748300,48,F,Gold,Kolapur,Maharashtra
5549998804298020,25,M,Signature,Bangalore,Karnataka
5313203319055250,25,F,Platinum,Nellore,Andra Pradesh
5190083930844480,31,M,Silver,Pimpri & Chinchwad,Maharashtra
5298544260635860,51,M,Platinum,Haora,West Bengal
5555087930656710,53,M,Signature,Srinagar,Jammu & Kashmir
5154660458773840,46,M,Signature,Bhavnagar,Gujarat
5311719147029900,43,F,Silver,Jammu,Jammu & Kashmir
5578704155706460,42,M,Platinum,Bangalore,Karnataka
5201927000761770,42,M,Gold,Kanpur,Uttar Pradesh
5494717669495230,19,F,Platinum,Tiruchirappalli,Tamil Nadu
5149731052237860,23,F,Platinum,Ujjain,Madhya Pradesh
5191809792918970,19,M,Signature,Ajmer,Rajasthan
5593193137304100,51,F,Silver,Loni,Uttar Pradesh
5192286166858550,51,F,Gold,Dhanbad,Jharkhand
5110477738398020,57,M,Platinum,Patna,Bihar
5343427994046660,48,M,Signature,Loni,Uttar Pradesh
5212133102088960,18,M,Platinum,Rajkot,Gujarat
5146174778660200,19,F,Gold,Bhilai Nagar,Chhattisgarh
5553448169252870,48,F,Gold,Loni,Uttar Pradesh
5387977306603420,48,F,Platinum,Allahabad,Uttar Pradesh
5116847225075430,27,M,Signature,Ujjain,Madhya Pradesh
5350246047856180,55,F,Silver,Ranchi,Jharkhand
5271471298330980,32,F,Gold,Indore,Madhya Pradesh
5566444329084870,22,F,Platinum,Dhanbad,Jharkhand
5397333986822930,40,M,Gold,Vasai Virar,Maharashtra
5295316005336520,50,F,Signature,Bhubaneswar,Orissa
5299549220783790,20,F,Gold,Raipur,Chhattisgarh
5326222812381110,21,M,Silver,Ajmer,Rajasthan
5229458299691150,48,F,Silver,Agra,Uttar Pradesh
5411777787106670,50,M,Signature,Kalyan & Dombivali,Maharashtra
5141457219419890,36,F,Platinum,Amritsar,Punjab
5535068237368790,45,F,Signature,Bangalore,Karnataka
5136824082867020,28,M,Signature,Tirunelveli,Tamil Nadu
5379071976129000,27,F,Signature,Mangalore,Karnataka
5329888304393240,33,F,Platinum,Madurai,Tamil Nadu
5333066276633150,18,F,Signature,Rajkot,Gujarat
5352032359004220,33,F,Gold,Srinagar,Jammu & Kashmir
5157979148746400,48,M,Signature,Belgaum,Karnataka
5315464228518670,43,M,Silver,Gorakhpur,Uttar Pradesh
5305469918928310,44,F,Signature,Kanpur,Uttar Pradesh
5445519245454480,19,F,Signature,Mangalore,Karnataka
5111947963378670,24,F,Signature,Faridabad,Haryana
5313853689916600,48,M,Silver,Agra,Uttar Pradesh
5252084593534600,53,M,Platinum,Hubli and Dharwad,Karnataka
5107171678307670,59,F,Silver,Amritsar,Punjab
5309820762416820,24,F,Gold,Belgaum,Karnataka
5405651809654920,29,M,Gold,Dehradun,Uttarakhand
5489132262950080,30,M,Signature,Salem,Tamil Nadu
5573730301498010,56,F,Platinum,Cuttack,Orissa
5451883071597240,59,F,Signature,Kochi,Kerala
5536366518521220,41,M,Signature,Indore,Madhya Pradesh
5337550299235250,24,M,Silver,Vijayawada,Andra Pradesh
5421548536850110,45,F,Silver,Udaipur,Rajasthan
5255329451544060,27,M,Gold,Noida,Uttar Pradesh
5408846534441520,41,F,Platinum,Ulhasnagar,Maharashtra
5272979590539340,58,F,Platinum,Aurangabad,Maharashtra
5481455989283540,60,F,Platinum,Nanded Waghala,Maharashtra
5280080816830400,57,F,Signature,Belgaum,Karnataka
